chrom	start	end	value
chr5	19200000	20199999	0.713343
chr5	19400000	20399999	0.745865
chr5	19600000	20599999	0.728805
chr5	19800000	20799999	0.753558
chr5	20000000	20999999	0.738107
chr5	20200000	21199999	0.807294
chr5	20400000	21399999	0.764022
chr5	20600000	21599999	0.765271
chr5	20800000	21799999	0.737942
chr5	21000000	21999999	0.765169
chr5	21200000	22199999	0.717385
chr5	21400000	22399999	0.746744
chr5	21600000	22599999	0.741558
chr5	21800000	22799999	0.747494
chr5	22000000	22999999	0.775018
chr5	22200000	23199999	0.768346
chr5	22400000	23399999	0.723417
chr5	22600000	23599999	0.732945
chr5	22800000	23799999	0.751074
chr5	23000000	23999999	0.750392
chr5	23200000	24199999	0.754742
chr5	23400000	24399999	0.775492
chr5	23600000	24599999	0.778979
chr5	23800000	24799999	0.806306
chr5	24000000	24999999	0.786097
chr5	24200000	25199999	0.782401
chr5	24400000	25399999	0.804961
chr5	24600000	25599999	0.829614
chr5	24800000	25799999	0.806399
chr5	25000000	25999999	0.796262
chr5	25200000	26199999	0.810449
chr5	25400000	26399999	0.819161
chr5	25600000	26599999	0.773452
chr5	25800000	26799999	0.792817
chr5	26000000	26999999	0.778457
chr5	26200000	27199999	0.786866
chr5	26400000	27399999	0.784587
chr5	26600000	27599999	0.799217
chr5	26800000	27799999	0.772395
chr5	27000000	27999999	0.779853
chr5	27200000	28199999	0.772064
chr5	27400000	28399999	0.762951
chr5	27600000	28599999	0.768721
chr5	27800000	28799999	0.789369
chr5	28000000	28999999	0.827041
chr5	28200000	29199999	0.808785
chr5	28400000	29399999	0.805448
chr5	28600000	29599999	0.777882
chr5	28800000	29799999	0.746682
chr5	29000000	29999999	0.752344
chr5	29200000	30199999	0.754539
chr5	29400000	30399999	0.755371
chr5	29600000	30599999	0.775513
chr5	29800000	30799999	0.812028
chr5	30000000	30999999	0.760858
chr5	30200000	31199999	0.7444
chr5	30400000	31399999	0.739917
chr5	30600000	31599999	0.756146
chr5	30800000	31799999	0.717346
chr5	31000000	31999999	0.767221
chr5	31200000	32199999	0.786415
chr5	31400000	32399999	0.788228
chr5	31600000	32599999	0.786826
chr5	31800000	32799999	0.79407
chr5	32000000	32999999	0.77717
chr5	32200000	33199999	0.775541
chr5	32400000	33399999	0.768227
chr5	32600000	33599999	0.774227
chr5	32800000	33799999	0.772028
chr5	33000000	33999999	0.780729
chr5	33200000	34199999	0.779406
chr5	33400000	34399999	0.795668
chr5	33600000	34599999	0.788865
chr5	33800000	34799999	0.798075
chr5	34000000	34999999	0.755968
chr5	34200000	35199999	0.786196
chr5	34400000	35399999	0.787233
chr5	34600000	35599999	0.797697
chr5	34800000	35799999	0.79448
chr5	35000000	35999999	0.788199
chr5	35200000	36199999	0.775249
chr5	35400000	36399999	0.799869
chr5	35600000	36599999	0.740368
chr5	35800000	36799999	0.751898
chr5	36000000	36999999	0.822808
chr5	36200000	37199999	0.82418
chr5	36400000	37399999	0.810977
chr5	36600000	37599999	0.833155
chr5	36800000	37799999	0.828952
chr5	37000000	37999999	0.809038
chr5	37200000	38199999	0.791139
chr5	37400000	38399999	0.802151
chr5	37600000	38599999	0.811476
chr5	37800000	38799999	0.792804
chr5	38000000	38999999	0.798918
chr5	38200000	39199999	0.798386
chr5	38400000	39399999	0.735729
chr5	38600000	39599999	0.778857
chr5	38800000	39799999	0.80207
chr5	39000000	39999999	0.798064
chr5	39200000	40199999	0.808313
chr5	39400000	40399999	0.838631
chr5	39600000	40599999	0.828762
chr5	39800000	40799999	0.839641
chr5	40000000	40999999	0.843979
chr5	40200000	41199999	0.8517
chr5	40400000	41399999	0.856848
chr5	40600000	41599999	0.824708
chr5	40800000	41799999	0.825683
chr5	41000000	41999999	0.818723
chr5	41200000	42199999	0.808887
chr5	41400000	42399999	0.818422
chr5	41600000	42599999	0.796837
chr5	41800000	42799999	0.777882
chr5	42000000	42999999	0.789129
chr5	42200000	43199999	0.791209
chr5	42400000	43399999	0.816958
chr5	42600000	43599999	0.854386
chr5	42800000	43799999	0.857309
chr5	43000000	43999999	0.835727
chr5	43200000	44199999	0.854374
chr5	43400000	44399999	0.841274
chr5	43600000	44599999	0.836378
chr5	43800000	44799999	0.840104
chr5	44000000	44999999	0.859115
chr5	44200000	45199999	0.835911
chr5	44400000	45399999	0.843185
chr5	44600000	45599999	0.829196
chr5	44800000	45799999	0.846257
chr5	45000000	45999999	0.857486
chr5	45200000	46199999	0.83582
chr5	45400000	46399999	0.837297
chr5	45600000	46599999	0.867702
chr5	45800000	46799999	0.872149
chr5	46000000	46999999	0.840256
chr5	46200000	47199999	0.889316
chr5	46400000	47399999	0.858163
chr5	46600000	47599999	0.813732
chr5	46800000	47799999	0.788301
chr5	47000000	47999999	0.799951
chr5	47200000	48199999	0.761347
chr5	47400000	48399999	0.802076
chr5	47600000	48599999	0.812248
chr5	47800000	48799999	0.824523
chr5	48000000	48999999	0.820378
chr5	48200000	49199999	0.840518
chr5	48400000	49399999	0.793313
chr5	48600000	49599999	0.826953
chr5	48800000	49799999	0.817684
chr5	49000000	49999999	0.831326
chr5	49200000	50199999	0.816386
chr5	49400000	50399999	0.844594
chr5	49600000	50599999	0.8241
chr5	49800000	50799999	0.801478
chr5	50000000	50999999	0.773748
chr5	50200000	51199999	0.818697
chr5	50400000	51399999	0.811853
chr5	50600000	51599999	0.810666
chr5	50800000	51799999	0.823751
chr5	51000000	51999999	0.841317
chr5	51200000	52199999	0.807871
chr5	51400000	52399999	0.776371
chr5	51600000	52599999	0.789964
chr5	51800000	52799999	0.819331
chr5	52000000	52999999	0.808965
chr5	52200000	53199999	0.839796
chr5	52400000	53399999	0.891368
chr5	52600000	53599999	0.873902
chr5	52800000	53799999	0.881448
chr5	53000000	53999999	0.875474
chr5	53200000	54199999	0.803817
chr5	53400000	54399999	0.781216
chr5	53600000	54599999	0.805607
chr5	53800000	54799999	0.760203
chr5	54000000	54999999	0.775483
chr5	54200000	55199999	0.829159
chr5	54400000	55399999	0.824361
chr5	54600000	55599999	0.833004
chr5	54800000	55799999	0.838924
chr5	55000000	55999999	0.86431
chr5	55200000	56199999	0.827466
chr5	55400000	56399999	0.826937
chr5	55600000	56599999	0.808735
chr5	55800000	56799999	0.823035
chr5	56000000	56999999	0.815982
chr5	56200000	57199999	0.861413
chr5	56400000	57399999	0.850992
chr5	56600000	57599999	0.79483
chr5	56800000	57799999	0.766295
chr5	57000000	57999999	0.745053
chr5	57200000	58199999	0.723424
chr5	57400000	58399999	0.737645
chr5	57600000	58599999	0.796697
chr5	57800000	58799999	0.778981
chr5	58000000	58999999	0.795036
chr5	58200000	59199999	0.781011
chr5	58400000	59399999	0.787624
chr5	58600000	59599999	0.723753
chr5	58800000	59799999	0.828592
chr5	59000000	59999999	0.810769
chr5	59200000	60199999	0.846844
chr5	59400000	60399999	0.825268
chr5	59600000	60599999	0.88441
chr5	59800000	60799999	0.850664
chr5	60000000	60999999	0.838393
chr5	60200000	61199999	0.8222
chr5	60400000	61399999	0.817585
chr5	60600000	61599999	0.800731
chr5	60800000	61799999	0.79181
chr5	61000000	61999999	0.799039
chr5	61200000	62199999	0.763932
chr5	61400000	62399999	0.800869
chr5	61600000	62599999	0.785654
chr5	61800000	62799999	0.78705
chr5	62000000	62999999	0.792531
chr5	62200000	63199999	0.81594
chr5	62400000	63399999	0.830088
chr5	62600000	63599999	0.846667
chr5	62800000	63799999	0.828173
chr5	63000000	63999999	0.831149
chr5	63200000	64199999	0.824902
chr5	63400000	64399999	0.789402
chr5	63600000	64599999	0.789482
chr5	63800000	64799999	0.76439
chr5	64000000	64999999	0.76999
chr5	64200000	65199999	0.800656
chr5	64400000	65399999	0.75832
chr5	64600000	65599999	0.778232
chr5	64800000	65799999	0.80636
chr5	65000000	65999999	0.806915
chr5	65200000	66199999	0.795152
chr5	65400000	66399999	0.82754
chr5	65600000	66599999	0.830498
chr5	65800000	66799999	0.843779
chr5	66000000	66999999	0.8308
chr5	66200000	67199999	0.846598
chr5	66400000	67399999	0.88459
chr5	66600000	67599999	0.903523
chr5	66800000	67799999	0.880834
chr5	67000000	67999999	0.858875
chr5	67200000	68199999	0.83385
chr5	67400000	68399999	0.827723
chr5	67600000	68599999	0.806037
chr5	67800000	68799999	0.816181
chr5	68000000	68999999	0.846589
chr5	68200000	69199999	0.87588
chr5	68400000	69399999	0.820989
chr5	68600000	69599999	0.814422
chr5	68800000	69799999	0.841888
chr5	69000000	69999999	0.80357
chr5	69200000	70199999	0.777546
chr5	69400000	70399999	0.757413
chr5	69600000	70599999	0.752847
chr5	69800000	70799999	0.767175
chr5	70000000	70999999	0.786636
chr5	70200000	71199999	0.764948
chr5	70400000	71399999	0.84756
chr5	70600000	71599999	0.840157
chr5	70800000	71799999	0.827051
chr5	71000000	71999999	0.831504
chr5	71200000	72199999	0.864188
chr5	71400000	72399999	0.832729
chr5	71600000	72599999	0.798417
chr5	71800000	72799999	0.820717
chr5	72000000	72999999	0.853854
chr5	72200000	73199999	0.851278
chr5	72400000	73399999	0.88178
chr5	72600000	73599999	0.927886
chr5	72800000	73799999	0.870635
chr5	73000000	73999999	0.785305
chr5	73200000	74199999	0.774914
chr5	73400000	74399999	0.74188
chr5	73600000	74599999	0.747374
chr5	73800000	74799999	0.776151
chr5	74000000	74999999	0.853071
chr5	74200000	75199999	0.861697
chr5	74400000	75399999	0.874239
chr5	74600000	75599999	0.854405
chr5	74800000	75799999	0.816358
chr5	75000000	75999999	0.796178
chr5	75200000	76199999	0.794645
chr5	75400000	76399999	0.790909
chr5	75600000	76599999	0.778755
chr5	75800000	76799999	0.815444
chr5	76000000	76999999	0.785448
chr5	76200000	77199999	0.792453
chr5	76400000	77399999	0.793693
chr5	76600000	77599999	0.833934
chr5	76800000	77799999	0.808685
chr5	77000000	77999999	0.863439
chr5	77200000	78199999	0.842829
chr5	77400000	78399999	0.853598
chr5	77600000	78599999	0.828653
chr5	77800000	78799999	0.839556
chr5	78000000	78999999	0.831568
chr5	78200000	79199999	0.827289
chr5	78400000	79399999	0.819639
chr5	78600000	79599999	0.807086
chr5	78800000	79799999	0.775846
chr5	79000000	79999999	0.784833
chr5	79200000	80199999	0.784279
chr5	79400000	80399999	0.771717
chr5	79600000	80599999	0.808876
chr5	79800000	80799999	0.860076
chr5	80000000	80999999	0.853614
chr5	80200000	81199999	0.860749
chr5	80400000	81399999	0.853266
chr5	80600000	81599999	0.833853
chr5	80800000	81799999	0.80076
chr5	81000000	81999999	0.789027
chr5	81200000	82199999	0.815244
chr5	81400000	82399999	0.821382
chr5	81600000	82599999	0.806842
chr5	81800000	82799999	0.825855
chr5	82000000	82999999	0.819553
chr5	82200000	83199999	0.818775
chr5	82400000	83399999	0.797833
chr5	82600000	83599999	0.83477
chr5	82800000	83799999	0.814945
chr5	83000000	83999999	0.842274
chr5	83200000	84199999	0.831345
chr5	83400000	84399999	0.862744
chr5	83600000	84599999	0.823049
chr5	83800000	84799999	0.841211
chr5	84000000	84999999	0.8112
chr5	84200000	85199999	0.809483
chr5	84400000	85399999	0.806455
chr5	84600000	85599999	0.798934
chr5	84800000	85799999	0.824008
chr5	85000000	85999999	0.842233
chr5	85200000	86199999	0.825625
chr5	85400000	86399999	0.823553
chr5	85600000	86599999	0.8747
chr5	85800000	86799999	0.830518
chr5	86000000	86999999	0.843519
chr5	86200000	87199999	0.854943
chr5	86400000	87399999	0.862302
chr5	86600000	87599999	0.805187
chr5	86800000	87799999	0.829276
chr5	87000000	87999999	0.796464
chr5	87200000	88199999	0.770646
chr5	87400000	88399999	0.786559
chr5	87600000	88599999	0.83929
chr5	87800000	88799999	0.819594
chr5	88000000	88999999	0.816815
chr5	88200000	89199999	0.828005
chr5	88400000	89399999	0.831599
chr5	88600000	89599999	0.835789
chr5	88800000	89799999	0.838227
chr5	89000000	89999999	0.854933
chr5	89200000	90199999	0.855921
chr5	89400000	90399999	0.856919
chr5	89600000	90599999	0.8234
chr5	89800000	90799999	0.834487
chr5	90000000	90999999	0.82199
chr5	90200000	91199999	0.832158
chr5	90400000	91399999	0.818471
chr5	90600000	91599999	0.838789
chr5	90800000	91799999	0.844389
chr5	91000000	91999999	0.865608
chr5	91200000	92199999	0.861367
chr5	91400000	92399999	0.875522
chr5	91600000	92599999	0.850202
chr5	91800000	92799999	0.838152
chr5	92000000	92999999	0.833538
chr5	92200000	93199999	0.812181
chr5	92400000	93399999	0.829088
chr5	92600000	93599999	0.850395
chr5	92800000	93799999	0.850356
chr5	93000000	93999999	0.852466
chr5	93200000	94199999	0.901747
chr5	93400000	94399999	0.855667
chr5	93600000	94599999	0.865176
chr5	93800000	94799999	0.879003
chr5	94000000	94999999	0.871358
chr5	94200000	95199999	0.863575
chr5	94400000	95399999	0.899409
chr5	94600000	95599999	0.905051
chr5	94800000	95799999	0.873699
chr5	95000000	95999999	0.856476
chr5	95200000	96199999	0.872471
chr5	95400000	96399999	0.867192
chr5	95600000	96599999	0.844146
chr5	95800000	96799999	0.862072
chr5	96000000	96999999	0.860515
chr5	96200000	97199999	0.857401
chr5	96400000	97399999	0.851519
chr5	96600000	97599999	0.851635
chr5	96800000	97799999	0.862141
chr5	97000000	97999999	0.865194
chr5	97200000	98199999	0.879379
chr5	97400000	98399999	0.841652
chr5	97600000	98599999	0.868622
chr5	97800000	98799999	0.850768
chr5	98000000	98999999	0.864104
chr5	98200000	99199999	0.837332
chr5	98400000	99399999	0.855121
chr5	98600000	99599999	0.847017
chr5	98800000	99799999	0.864877
chr5	99000000	99999999	0.839901
chr5	99200000	100199999	0.847594
chr5	99400000	100399999	0.873912
chr5	99600000	100599999	0.857827
chr5	99800000	100799999	0.8649
chr5	100000000	100999999	0.862634
chr5	100200000	101199999	0.864018
chr5	100400000	101399999	0.85017
chr5	100600000	101599999	0.861388
chr5	100800000	101799999	0.841495
chr5	101000000	101999999	0.844251
chr5	101200000	102199999	0.853004
chr5	101400000	102399999	0.876037
chr5	101600000	102599999	0.882299
chr5	101800000	102799999	0.89489
chr5	102000000	102999999	0.938027
chr5	102200000	103199999	0.930279
chr5	102400000	103399999	0.904813
chr5	102600000	103599999	0.90728
chr5	102800000	103799999	0.902585
chr5	103000000	103999999	0.870816
chr5	103200000	104199999	0.895874
chr5	103400000	104399999	0.906381
chr5	103600000	104599999	0.879508
chr5	103800000	104799999	0.914067
chr5	104000000	104999999	0.931967
chr5	104200000	105199999	0.903184
chr5	104400000	105399999	0.896127
chr5	104600000	105599999	0.898273
chr5	104800000	105799999	0.892775
chr5	105000000	105999999	0.88731
chr5	105200000	106199999	0.882801
chr5	105400000	106399999	0.893318
chr5	105600000	106599999	0.909786
chr5	105800000	106799999	0.882345
chr5	106000000	106999999	0.904293
chr5	106200000	107199999	0.90037
chr5	106400000	107399999	0.899991
chr5	106600000	107599999	0.897933
chr5	106800000	107799999	0.913173
chr5	107000000	107999999	0.903638
chr5	107200000	108199999	0.892337
chr5	107400000	108399999	0.880839
chr5	107600000	108599999	0.883103
chr5	107800000	108799999	0.879362
chr5	108000000	108999999	0.868389
chr5	108200000	109199999	0.905564
chr5	108400000	109399999	0.900814
chr5	108600000	109599999	0.893456
chr5	108800000	109799999	0.884668
chr5	109000000	109999999	0.902996
chr5	109200000	110199999	0.891439
chr5	109400000	110399999	0.906177
chr5	109600000	110599999	0.888024
chr5	109800000	110799999	0.877493
chr5	110000000	110999999	0.865697
chr5	110200000	111199999	0.875372
chr5	110400000	111399999	0.843838
chr5	110600000	111599999	0.870558
chr5	110800000	111799999	0.862939
chr5	111000000	111999999	0.856727
chr5	111200000	112199999	0.836092
chr5	111400000	112399999	0.849775
chr5	111600000	112599999	0.865618
chr5	111800000	112799999	0.890561
chr5	112000000	112999999	0.883355
chr5	112200000	113199999	0.881653
chr5	112400000	113399999	0.890986
chr5	112600000	113599999	0.879366
chr5	112800000	113799999	0.878143
chr5	113000000	113999999	0.870243
chr5	113200000	114199999	0.864725
chr5	113400000	114399999	0.894141
chr5	113600000	114599999	0.866508
chr5	113800000	114799999	0.86272
chr5	114000000	114999999	0.88738
chr5	114200000	115199999	0.903748
chr5	114400000	115399999	0.864163
chr5	114600000	115599999	0.898174
chr5	114800000	115799999	0.890016
chr5	115000000	115999999	0.89238
chr5	115200000	116199999	0.865747
chr5	115400000	116399999	0.878134
chr5	115600000	116599999	0.85503
chr5	115800000	116799999	0.877715
chr5	116000000	116999999	0.873783
chr5	116200000	117199999	0.903982
chr5	116400000	117399999	0.892008
chr5	116600000	117599999	0.903859
chr5	116800000	117799999	0.869061
chr5	117000000	117999999	0.87552
chr5	117200000	118199999	0.871728
chr5	117400000	118399999	0.876969
chr5	117600000	118599999	0.891065
chr5	117800000	118799999	0.910202
chr5	118000000	118999999	0.891355
chr5	118200000	119199999	0.87643
chr5	118400000	119399999	0.89887
chr5	118600000	119599999	0.873402
chr5	118800000	119799999	0.867828
chr5	119000000	119999999	0.888833
chr5	119200000	120199999	0.885052
chr5	119400000	120399999	0.841729
chr5	119600000	120599999	0.854592
chr5	119800000	120799999	0.817508
chr5	120000000	120999999	0.822024
chr5	120200000	121199999	0.806735
chr5	120400000	121399999	0.840527
chr5	120600000	121599999	0.855976
chr5	120800000	121799999	0.890399
chr5	121000000	121999999	0.860567
chr5	121200000	122199999	0.907963
chr5	121400000	122399999	0.881407
chr5	121600000	122599999	0.8295
chr5	121800000	122799999	0.839967
chr5	122000000	122999999	0.863854
chr5	122200000	123199999	0.824075
chr5	122400000	123399999	0.817393
chr5	122600000	123599999	0.826988
chr5	122800000	123799999	0.848003
chr5	123000000	123999999	0.850123
chr5	123200000	124199999	0.861975
chr5	123400000	124399999	0.90641
chr5	123600000	124599999	0.917211
chr5	123800000	124799999	0.887981
chr5	124000000	124999999	0.873472
chr5	124200000	125199999	0.869075
chr5	124400000	125399999	0.839168
chr5	124600000	125599999	0.846655
chr5	124800000	125799999	0.834707
chr5	125000000	125999999	0.834522
chr5	125200000	126199999	0.794631
chr5	125400000	126399999	0.820543
chr5	125600000	126599999	0.828961
chr5	125800000	126799999	0.827221
chr5	126000000	126999999	0.83224
chr5	126200000	127199999	0.872213
chr5	126400000	127399999	0.844437
chr5	126600000	127599999	0.804756
chr5	126800000	127799999	0.845124
chr5	127000000	127999999	0.829548
chr5	127200000	128199999	0.848721
chr5	127400000	128399999	0.865043
chr5	127600000	128599999	0.888276
chr5	127800000	128799999	0.837991
chr5	128000000	128999999	0.887773
chr5	128200000	129199999	0.90375
chr5	128400000	129399999	0.876178
chr5	128600000	129599999	0.873988
chr5	128800000	129799999	0.907549
chr5	129000000	129999999	0.865615
chr5	129200000	130199999	0.838818
chr5	129400000	130399999	0.837254
chr5	129600000	130599999	0.856134
chr5	129800000	130799999	0.824873
chr5	130000000	130999999	0.833858
chr5	130200000	131199999	0.843512
chr5	130400000	131399999	0.859112
chr5	130600000	131599999	0.864035
chr5	130800000	131799999	0.902018
chr5	131000000	131999999	0.880953
chr5	131200000	132199999	0.887122
chr5	131400000	132399999	0.91121
chr5	131600000	132599999	0.864153
chr5	131800000	132799999	0.845542
chr5	132000000	132999999	0.872128
chr5	132200000	133199999	0.859311
chr5	132400000	133399999	0.84537
chr5	132600000	133599999	0.859925
chr5	132800000	133799999	0.86712
chr5	133000000	133999999	0.888438
chr5	133200000	134199999	0.858734
chr5	133400000	134399999	0.871388
chr5	133600000	134599999	0.862169
chr5	133800000	134799999	0.87279
chr5	134000000	134999999	0.821367
chr5	134200000	135199999	0.842912
chr5	134400000	135399999	0.829592
chr5	134600000	135599999	0.841067
chr5	134800000	135799999	0.83225
chr5	135000000	135999999	0.856349
chr5	135200000	136199999	0.832767
chr5	135400000	136399999	0.83223
chr5	135600000	136599999	0.851949
chr5	135800000	136799999	0.829312
chr5	136000000	136999999	0.821152
chr5	136200000	137199999	0.848633
chr5	136400000	137399999	0.839051
chr5	136600000	137599999	0.820894
chr5	136800000	137799999	0.828445
chr5	137000000	137999999	0.827257
chr5	137200000	138199999	0.824839
chr5	137400000	138399999	0.820133
chr5	137600000	138599999	0.823713
chr5	137800000	138799999	0.821698
chr5	138000000	138999999	0.810554
chr5	138200000	139199999	0.808117
chr5	138400000	139399999	0.789889
chr5	138600000	139599999	0.797242
chr5	138800000	139799999	0.810014
chr5	139000000	139999999	0.829674
chr5	139200000	140199999	0.786327
chr5	139400000	140399999	0.840373
chr5	139600000	140599999	0.827614
chr5	139800000	140799999	0.826432
chr5	140000000	140999999	0.813209
chr5	140200000	141199999	0.862362
chr5	140400000	141399999	0.806149
chr5	140600000	141599999	0.833562
chr5	140800000	141799999	0.812414
chr5	141000000	141999999	0.803242
chr5	141200000	142199999	0.81579
chr5	141400000	142399999	0.841304
chr5	141600000	142599999	0.837074
chr5	141800000	142799999	0.854355
chr5	142000000	142999999	0.861195
chr5	142200000	143199999	0.846153
chr5	142400000	143399999	0.822146
chr5	142600000	143599999	0.802298
chr5	142800000	143799999	0.824198
chr5	143000000	143999999	0.816905
chr5	143200000	144199999	0.79999
chr5	143400000	144399999	0.806333
chr5	143600000	144599999	0.803816
chr5	143800000	144799999	0.779973
chr5	144000000	144999999	0.796613
chr5	144200000	145199999	0.821501
chr5	144400000	145399999	0.84372
chr5	144600000	145599999	0.867144
chr5	144800000	145799999	0.815875
chr5	145000000	145999999	0.833849
chr5	145200000	146199999	0.776122
chr5	145400000	146399999	0.743084
chr5	145600000	146599999	0.73092
chr5	145800000	146799999	0.767027
chr5	146000000	146999999	0.724606
chr5	146200000	147199999	0.764059
chr5	146400000	147399999	0.806496
chr5	146600000	147599999	0.815289
chr5	146800000	147799999	0.858868
chr5	147000000	147999999	0.863645
chr5	147200000	148199999	0.880643
chr5	147400000	148399999	0.848004
chr5	147600000	148599999	0.878476
chr5	147800000	148799999	0.856352
chr5	148000000	148999999	0.88301
chr5	148200000	149199999	0.858556
chr5	148400000	149399999	0.862084
chr5	148600000	149599999	0.849837
chr5	148800000	149799999	0.839881
chr5	149000000	149999999	0.800322
chr5	149200000	150199999	0.807762
chr5	149400000	150399999	0.821549
chr5	149600000	150599999	0.808157
chr5	149800000	150799999	0.818277
chr5	150000000	150999999	0.841638
chr5	150200000	151199999	0.840297
chr5	150400000	151399999	0.837202
chr5	150600000	151599999	0.810234
chr5	150800000	151799999	0.800008
chr5	151000000	151999999	0.785722
chr5	151200000	152199999	0.788704
chr5	151400000	152399999	0.795801
chr5	151600000	152599999	0.816738
chr5	151800000	152799999	0.796808
chr5	152000000	152999999	0.840025
chr5	152200000	153199999	0.849389
chr5	152400000	153399999	0.848738
chr5	152600000	153599999	0.841046
chr5	152800000	153799999	0.828762
chr5	153000000	153999999	0.835664
chr5	153200000	154199999	0.809679
chr5	153400000	154399999	0.796599
chr5	153600000	154599999	0.780244
chr5	153800000	154799999	0.795525
chr5	154000000	154999999	0.790382
chr5	154200000	155199999	0.812132
chr5	154400000	155399999	0.816815
chr5	154600000	155599999	0.847533
chr5	154800000	155799999	0.854879
chr5	155000000	155999999	0.829555
chr5	155200000	156199999	0.831861
chr5	155400000	156399999	0.837248
chr5	155600000	156599999	0.820457
chr5	155800000	156799999	0.842826
chr5	156000000	156999999	0.821356
chr5	156200000	157199999	0.793128
chr5	156400000	157399999	0.818532
chr5	156600000	157599999	0.832927
chr5	156800000	157799999	0.814587
chr5	157000000	157999999	0.829009
chr5	157200000	158199999	0.853014
chr5	157400000	158399999	0.786551
chr5	157600000	158599999	0.764278
chr5	157800000	158799999	0.773267
chr5	158000000	158999999	0.788642
chr5	158200000	159199999	0.79308
chr5	158400000	159399999	0.841696
chr5	158600000	159599999	0.844594
chr5	158800000	159799999	0.84544
chr5	159000000	159999999	0.791285
chr5	159200000	160199999	0.786113
chr5	159400000	160399999	0.778431
chr5	159600000	160599999	0.799724
chr5	159800000	160799999	0.810096
chr5	160000000	160999999	0.827122
chr5	160200000	161199999	0.826296
chr5	160400000	161399999	0.784327
chr5	160600000	161599999	0.784995
chr5	160800000	161799999	0.78065
chr5	161000000	161999999	0.817512
chr5	161200000	162199999	0.757831
chr5	161400000	162399999	0.804795
chr5	161600000	162599999	0.794875
chr5	161800000	162799999	0.776275
chr5	162000000	162999999	0.762926
chr5	162200000	163199999	0.808244
chr5	162400000	163399999	0.80002
chr5	162600000	163599999	0.785135
chr5	162800000	163799999	0.785322
chr5	163000000	163999999	0.791424
chr5	163200000	164199999	0.810381
chr5	163400000	164399999	0.788056
chr5	163600000	164599999	0.776804
chr5	163800000	164799999	0.801643
chr5	164000000	164999999	0.825121
chr5	164200000	165199999	0.823682
chr5	164400000	165399999	0.854095
chr5	164600000	165599999	0.863476
chr5	164800000	165799999	0.844613
chr5	165000000	165999999	0.774121
chr5	165200000	166199999	0.763861
chr5	165400000	166399999	0.758029
chr5	165600000	166599999	0.782644
chr5	165800000	166799999	0.746249
chr5	166000000	166999999	0.814662
chr5	166200000	167199999	0.794069
chr5	166400000	167399999	0.819475
chr5	166600000	167599999	0.802831
chr5	166800000	167799999	0.853076
chr5	167000000	167999999	0.797394
chr5	167200000	168199999	0.850832
chr5	167400000	168399999	0.792079
chr5	167600000	168599999	0.819727
chr5	167800000	168799999	0.81371
chr5	168000000	168999999	0.830801
chr5	168200000	169199999	0.762855
chr5	168400000	169399999	0.78232
chr5	168600000	169599999	0.733404
chr5	168800000	169799999	0.755982
chr5	169000000	169999999	0.770334
chr5	169200000	170199999	0.801094
chr5	169400000	170399999	0.781806
chr5	169600000	170599999	0.797847
chr5	169800000	170799999	0.779559
chr5	170000000	170999999	0.752698
chr5	170200000	171199999	0.777057
chr5	170400000	171399999	0.752199
chr5	170600000	171599999	0.766709
chr5	170800000	171799999	0.772527
chr5	171000000	171999999	0.791842
chr5	171200000	172199999	0.767883
chr5	171400000	172399999	0.813443
chr5	171600000	172599999	0.7962
chr5	171800000	172799999	0.776272
chr5	172000000	172999999	0.763313
chr5	172200000	173199999	0.77832
chr5	172400000	173399999	0.781253
chr5	172600000	173599999	0.757003
chr5	172800000	173799999	0.751841
chr5	173000000	173999999	0.778268
chr5	173200000	174199999	0.758379
chr5	173400000	174399999	0.783934
chr5	173600000	174599999	0.80318
chr5	173800000	174799999	0.797507
chr5	174000000	174999999	0.707738
chr5	174200000	175199999	0.732108
chr5	174400000	175399999	0.705666
chr5	174600000	175599999	0.68522
chr5	174800000	175799999	0.711606
chr5	175000000	175999999	0.786773
chr5	175200000	176199999	0.758658
chr5	175400000	176399999	0.781904
chr5	175600000	176599999	0.810669
chr5	175800000	176799999	0.792073
chr5	176000000	176999999	0.776163
chr5	176200000	177199999	0.791261
chr5	176400000	177399999	0.766842
chr5	176600000	177599999	0.750849
chr5	176800000	177799999	0.779282
chr5	177000000	177999999	0.764492
chr5	177200000	178199999	0.751914
chr5	177400000	178399999	0.779648
chr5	177600000	178599999	0.808185
chr5	177800000	178799999	0.783906
chr5	178000000	178999999	0.77526
chr5	178200000	179199999	0.789585
chr5	178400000	179399999	0.75601
chr5	178600000	179599999	0.770572
chr5	178800000	179799999	0.76249
chr5	179000000	179999999	0.803632
chr5	179200000	180199999	0.796266
chr5	179400000	180399999	0.821348
chr5	179600000	180599999	0.782888
chr5	179800000	180799999	0.790376
chr5	180000000	180999999	0.795208
chr5	180200000	181199999	0.786559
chr5	180400000	181399999	0.763159
chr5	180600000	181599999	0.79902
chr5	180800000	181799999	0.779498
chr5	181000000	181999999	0.78274
chr5	181200000	182199999	0.7998
chr5	181400000	182399999	0.807501
chr5	181600000	182599999	0.79004
chr5	181800000	182799999	0.795305
chr5	182000000	182999999	0.773286
chr5	182200000	183199999	0.757529
chr5	182400000	183399999	0.7338
chr5	182600000	183599999	0.716028
chr5	182800000	183799999	0.716911
chr5	183000000	183999999	0.729886
chr5	183200000	184199999	0.734897
chr5	183400000	184399999	0.783761
